ticker,timestamp,price,volume,action
TCEHY,2024-08-24 16:28:36,49.11,4599,SELL
TCEHY,2024-08-24 16:28:11,46.11,9456,SELL
TCEHY,2024-08-24 16:27:24,49.08,9141,SELL
TCEHY,2024-08-24 16:26:26,47.47,3879,BUY
TCEHY,2024-08-24 16:26:13,46.12,3325,BUY
TCEHY,2024-08-24 16:25:46,46.94,4773,SELL
TCEHY,2024-08-24 16:25:03,49.49,5677,BUY
TCEHY,2024-08-24 16:24:36,47.5,157,BUY
TCEHY,2024-08-24 16:24:20,48.31,2148,BUY
TCEHY,2024-08-24 16:24:07,50.42,3920,SELL
TCEHY,2024-08-24 16:23:15,50.55,9348,SELL
TCEHY,2024-08-24 16:22:18,48.61,4690,SELL
TCEHY,2024-08-24 16:21:31,46.5,3985,SELL
TCEHY,2024-08-24 16:21:22,48.37,1395,SELL
TCEHY,2024-08-24 16:21:20,48.27,4383,SELL
TCEHY,2024-08-24 16:20:39,46.44,1573,BUY
TCEHY,2024-08-24 16:19:43,48.46,8179,SELL
TCEHY,2024-08-24 16:18:51,49.11,4377,SELL
TCEHY,2024-08-24 16:18:12,46.67,1660,SELL
TCEHY,2024-08-24 16:17:50,49.71,4740,SELL
TCEHY,2024-08-24 16:16:59,47.17,1070,BUY
TCEHY,2024-08-24 16:16:57,46.3,3443,SELL
TCEHY,2024-08-24 16:15:57,49.36,9680,SELL
TCEHY,2024-08-24 16:14:58,50.51,2647,BUY
TCEHY,2024-08-24 16:13:58,47.61,8094,SELL
TCEHY,2024-08-24 16:13:17,47.99,2250,SELL
TCEHY,2024-08-24 16:12:19,46.15,7608,BUY
TCEHY,2024-08-24 16:11:53,48.77,535,SELL
TCEHY,2024-08-24 16:11:05,50.52,1032,BUY
TCEHY,2024-08-24 16:10:34,50.74,5430,BUY
TCEHY,2024-08-24 16:09:52,49.25,9570,BUY
TCEHY,2024-08-24 16:09:47,48.07,4738,BUY
TCEHY,2024-08-24 16:09:15,46.53,8652,SELL
TCEHY,2024-08-24 16:08:18,48.83,6938,BUY
TCEHY,2024-08-24 16:08:16,46.48,5936,BUY
TCEHY,2024-08-24 16:07:47,47.24,7466,BUY
TCEHY,2024-08-24 16:06:47,50.04,6062,BUY
TCEHY,2024-08-24 16:06:27,46.28,6382,BUY
TCEHY,2024-08-24 16:05:30,48.07,8815,BUY
TCEHY,2024-08-24 16:04:43,50.43,1493,SELL
TCEHY,2024-08-24 16:03:59,49.65,2381,SELL
TCEHY,2024-08-24 16:03:19,46.03,9308,SELL
TCEHY,2024-08-24 16:02:51,48.95,1148,BUY
TCEHY,2024-08-24 16:02:12,49.33,3619,SELL
TCEHY,2024-08-24 16:01:42,48.81,7596,BUY
TCEHY,2024-08-24 16:00:51,49.4,4292,SELL
TCEHY,2024-08-24 16:00:14,46.83,5293,BUY
TCEHY,2024-08-24 15:59:54,50.27,2216,SELL
TCEHY,2024-08-24 15:58:54,50.25,5997,SELL
TCEHY,2024-08-24 15:58:50,46.84,3977,SELL
TCEHY,2024-08-24 15:58:12,49.23,1322,SELL
TCEHY,2024-08-24 15:57:33,48.76,6962,SELL
TCEHY,2024-08-24 15:56:57,47.46,2991,BUY
TCEHY,2024-08-24 15:56:31,46.87,6966,BUY
TCEHY,2024-08-24 15:56:02,47.71,766,SELL
TCEHY,2024-08-24 15:55:45,47.15,9400,BUY
TCEHY,2024-08-24 15:55:43,46.36,9295,BUY
TCEHY,2024-08-24 15:55:38,49.24,420,SELL
PDD,2024-08-24 16:48:15,140.85,4459,BUY
PDD,2024-08-24 16:48:07,135.12,1200,SELL
PDD,2024-08-24 16:47:22,146.11,9144,SELL
PDD,2024-08-24 16:46:45,146.77,9508,BUY
PDD,2024-08-24 16:46:38,139.98,8898,BUY
PDD,2024-08-24 16:45:49,142.08,674,SELL
PDD,2024-08-24 16:44:58,145.76,3942,SELL
PDD,2024-08-24 16:44:57,135.3,9151,SELL
PDD,2024-08-24 16:44:18,145.17,3903,BUY
PDD,2024-08-24 16:43:24,133.18,7328,SELL
PDD,2024-08-24 16:43:00,145.68,5518,BUY
PDD,2024-08-24 16:42:02,133.27,7560,BUY
PDD,2024-08-24 16:41:06,140.4,7714,SELL
PDD,2024-08-24 16:40:15,133.48,63,BUY
PDD,2024-08-24 16:39:48,139.85,537,SELL
PDD,2024-08-24 16:39:39,142.55,6698,BUY
PDD,2024-08-24 16:39:28,137.91,3230,SELL
PDD,2024-08-24 16:39:15,140.65,6188,BUY
PDD,2024-08-24 16:38:48,139.08,948,SELL
PDD,2024-08-24 16:37:50,136.48,4158,BUY
PDD,2024-08-24 16:36:58,133.81,5120,BUY
PDD,2024-08-24 16:36:43,144.64,4085,BUY
PDD,2024-08-24 16:36:40,146.42,6384,BUY
PDD,2024-08-24 16:36:06,140.51,9195,BUY
PDD,2024-08-24 16:35:58,136.35,2939,BUY
PDD,2024-08-24 16:35:57,133.04,4021,SELL
PDD,2024-08-24 16:35:37,143.02,111,SELL
PDD,2024-08-24 16:35:13,142.99,2654,BUY
PDD,2024-08-24 16:34:28,146.45,648,SELL
PDD,2024-08-24 16:34:20,139.97,1777,SELL
PDD,2024-08-24 16:34:19,145.19,4937,BUY
PDD,2024-08-24 16:33:28,143.89,8753,BUY
PDD,2024-08-24 16:32:54,134.41,4785,BUY
PDD,2024-08-24 16:32:25,143.62,9396,BUY
PDD,2024-08-24 16:31:42,136.65,5966,SELL
PDD,2024-08-24 16:30:57,139.5,6119,SELL
PDD,2024-08-24 16:30:42,134.9,4928,BUY
PDD,2024-08-24 16:30:31,134.14,4609,SELL
PDD,2024-08-24 16:30:11,136.0,3225,BUY
PDD,2024-08-24 16:29:31,141.98,1330,BUY
PDD,2024-08-24 16:29:16,143.03,3859,SELL
PDD,2024-08-24 16:28:59,139.81,7112,BUY
PDD,2024-08-24 16:28:07,140.83,5590,SELL
PDD,2024-08-24 16:27:21,136.46,9748,SELL
PDD,2024-08-24 16:26:53,136.16,7991,SELL
PDD,2024-08-24 16:26:05,146.53,3884,BUY
PDD,2024-08-24 16:25:24,145.07,6724,BUY
PDD,2024-08-24 16:24:56,141.91,8104,BUY
PDD,2024-08-24 16:24:45,144.79,6425,SELL
PDD,2024-08-24 16:24:41,143.45,466,BUY
PDD,2024-08-24 16:23:47,146.35,4553,SELL
PDD,2024-08-24 16:23:00,146.27,2766,BUY
PDD,2024-08-24 16:22:44,141.69,6648,BUY
PDD,2024-08-24 16:22:27,134.36,6324,BUY
PDD,2024-08-24 16:21:54,138.94,2224,SELL
PDD,2024-08-24 16:21:42,143.28,6407,SELL
PDD,2024-08-24 16:21:36,134.84,4156,SELL
PDD,2024-08-24 16:21:10,136.74,3837,SELL
PDD,2024-08-24 16:20:11,145.33,4464,BUY
PDD,2024-08-24 16:20:08,142.94,3409,BUY
PDD,2024-08-24 16:19:33,142.96,1501,BUY
PDD,2024-08-24 16:19:23,139.69,3751,SELL
PDD,2024-08-24 16:18:30,136.94,3146,BUY
PDD,2024-08-24 16:17:46,138.57,2711,BUY
PDD,2024-08-24 16:16:52,140.3,6317,SELL
PDD,2024-08-24 16:16:50,144.13,6058,SELL
PDD,2024-08-24 16:16:00,142.88,1739,SELL
PDD,2024-08-24 16:15:43,140.24,7703,SELL
PDD,2024-08-24 16:14:54,134.06,9490,BUY
PDD,2024-08-24 16:14:31,143.03,1846,SELL
PDD,2024-08-24 16:14:29,133.53,8844,SELL
PDD,2024-08-24 16:14:20,138.74,1636,SELL
PDD,2024-08-24 16:14:07,139.43,1365,SELL
PDD,2024-08-24 16:13:49,134.05,5382,BUY
PDD,2024-08-24 16:13:19,139.33,6279,SELL
PDD,2024-08-24 16:12:39,141.41,2573,BUY
PDD,2024-08-24 16:11:53,143.54,6648,SELL
PDD,2024-08-24 16:11:38,142.61,3281,SELL
PDD,2024-08-24 16:11:06,134.79,1356,BUY
PDD,2024-08-24 16:10:11,135.44,1546,BUY
PDD,2024-08-24 16:09:50,138.43,6298,BUY
PDD,2024-08-24 16:09:32,146.61,1747,SELL
PDD,2024-08-24 16:08:32,133.51,8681,BUY
PDD,2024-08-24 16:08:22,134.65,8300,BUY
PDD,2024-08-24 16:07:38,143.2,55,BUY
PDD,2024-08-24 16:07:17,141.59,2033,SELL
PDD,2024-08-24 16:06:25,133.3,6610,SELL
PDD,2024-08-24 16:05:26,144.64,6589,SELL
PDD,2024-08-24 16:04:42,136.69,6312,BUY
PDD,2024-08-24 16:03:56,141.6,8067,SELL
PDD,2024-08-24 16:03:23,139.16,4085,BUY
PDD,2024-08-24 16:03:19,146.18,2352,BUY
PDD,2024-08-24 16:03:16,140.65,1578,BUY
PDD,2024-08-24 16:02:31,143.54,8179,BUY
PDD,2024-08-24 16:01:40,146.48,3401,BUY
PDD,2024-08-24 16:01:38,133.31,9194,BUY
PDD,2024-08-24 16:01:28,143.2,7553,SELL
PDD,2024-08-24 16:01:07,142.99,2334,SELL
PDD,2024-08-24 16:00:46,144.89,9806,SELL
PDD,2024-08-24 16:00:22,138.77,534,BUY
BIDU,2024-08-24 16:48:15,82.5,1528,BUY
BIDU,2024-08-24 16:47:52,89.94,7887,SELL
BIDU,2024-08-24 16:47:50,87.18,3591,SELL
BIDU,2024-08-24 16:46:58,87.19,7433,BUY
BIDU,2024-08-24 16:46:39,84.82,9354,BUY
BIDU,2024-08-24 16:45:56,89.31,4553,SELL
BIDU,2024-08-24 16:45:36,84.37,2012,SELL
BIDU,2024-08-24 16:44:48,82.54,3930,SELL
BIDU,2024-08-24 16:44:17,88.13,3531,BUY
BIDU,2024-08-24 16:44:06,85.4,7066,BUY
BIDU,2024-08-24 16:43:35,85.83,1816,BUY
BIDU,2024-08-24 16:42:46,89.56,2061,SELL
BIDU,2024-08-24 16:41:56,82.45,9234,SELL
BIDU,2024-08-24 16:41:14,86.09,5276,BUY
BIDU,2024-08-24 16:40:48,82.89,4082,SELL
BIDU,2024-08-24 16:40:03,87.82,9109,SELL
BIDU,2024-08-24 16:39:53,83.16,1959,SELL
BIDU,2024-08-24 16:39:45,88.42,8515,SELL
BIDU,2024-08-24 16:39:10,81.94,7652,SELL
BIDU,2024-08-24 16:38:54,86.11,5157,SELL
BIDU,2024-08-24 16:38:23,83.76,656,BUY
BIDU,2024-08-24 16:37:55,85.02,9110,SELL
BIDU,2024-08-24 16:37:45,88.71,1615,BUY
BIDU,2024-08-24 16:36:58,85.34,3613,BUY
BIDU,2024-08-24 16:36:26,83.98,5981,BUY
BIDU,2024-08-24 16:35:26,84.79,8325,BUY
BIDU,2024-08-24 16:35:13,82.78,953,BUY
BIDU,2024-08-24 16:34:15,86.5,788,SELL
BIDU,2024-08-24 16:34:07,87.52,3829,BUY
BIDU,2024-08-24 16:33:53,86.47,3376,SELL
BIDU,2024-08-24 16:33:46,85.17,7240,SELL
BIDU,2024-08-24 16:33:13,88.35,3536,SELL
BIDU,2024-08-24 16:33:09,87.01,2500,BUY
BIDU,2024-08-24 16:32:50,81.74,2852,SELL
BIDU,2024-08-24 16:32:32,89.06,5126,BUY
BIDU,2024-08-24 16:31:41,83.73,5954,SELL
BIDU,2024-08-24 16:30:47,85.27,9267,BUY
BIDU,2024-08-24 16:29:51,88.5,3995,SELL
BIDU,2024-08-24 16:29:20,87.34,701,BUY
BIDU,2024-08-24 16:28:41,87.74,6144,SELL
BIDU,2024-08-24 16:28:40,83.26,2382,SELL
BIDU,2024-08-24 16:27:41,84.8,6699,SELL
BIDU,2024-08-24 16:26:48,87.02,5854,BUY
BIDU,2024-08-24 16:25:49,81.68,3447,SELL
BIDU,2024-08-24 16:25:00,84.96,5413,BUY
BIDU,2024-08-24 16:24:29,84.79,6094,BUY
BIDU,2024-08-24 16:23:54,88.96,1685,BUY
BIDU,2024-08-24 16:23:51,82.33,8241,BUY
BIDU,2024-08-24 16:22:57,83.92,2581,BUY
BIDU,2024-08-24 16:22:15,86.57,3284,SELL
BIDU,2024-08-24 16:21:53,83.49,2270,BUY
BIDU,2024-08-24 16:21:01,87.45,7760,SELL
BIDU,2024-08-24 16:20:52,84.36,7770,SELL
BIDU,2024-08-24 16:20:06,84.44,5244,BUY
BIDU,2024-08-24 16:19:41,82.96,8332,BUY
BIDU,2024-08-24 16:18:42,86.01,3695,SELL
BIDU,2024-08-24 16:18:18,88.32,3628,SELL
BIDU,2024-08-24 16:17:20,86.06,8011,BUY
BIDU,2024-08-24 16:16:30,83.92,1433,BUY
BIDU,2024-08-24 16:16:06,81.74,690,SELL
BIDU,2024-08-24 16:16:00,84.84,2358,BUY
BIDU,2024-08-24 16:15:34,88.54,4335,BUY
BIDU,2024-08-24 16:15:13,89.81,6031,SELL
BIDU,2024-08-24 16:14:30,87.9,3052,BUY
BIDU,2024-08-24 16:14:22,84.48,9193,BUY
BIDU,2024-08-24 16:13:47,83.51,349,SELL
BIDU,2024-08-24 16:13:31,81.91,2108,BUY
BIDU,2024-08-24 16:13:22,83.36,727,BUY
BIDU,2024-08-24 16:13:16,84.39,8071,BUY
BIDU,2024-08-24 16:13:06,84.7,379,BUY
BIDU,2024-08-24 16:12:22,89.95,9193,BUY
BIDU,2024-08-24 16:11:53,89.26,2896,BUY
BIDU,2024-08-24 16:11:44,88.6,7955,BUY
BIDU,2024-08-24 16:10:52,85.1,1832,SELL
BIDU,2024-08-24 16:10:06,89.24,5172,SELL
BIDU,2024-08-24 16:10:00,89.69,9595,SELL
BIDU,2024-08-24 16:09:03,86.35,1545,BUY
BIDU,2024-08-24 16:08:12,85.18,9978,SELL
BIDU,2024-08-24 16:07:36,82.99,8916,BUY
BIDU,2024-08-24 16:07:30,82.56,171,SELL
BIDU,2024-08-24 16:06:48,84.12,2118,SELL
BIDU,2024-08-24 16:06:28,85.08,8165,BUY
BIDU,2024-08-24 16:05:55,85.2,7355,BUY
BIDU,2024-08-24 16:05:15,85.1,8803,BUY
BIDU,2024-08-24 16:04:45,89.77,9782,BUY
BIDU,2024-08-24 16:04:09,88.27,3786,SELL
BIDU,2024-08-24 16:03:57,84.72,8874,SELL
BIDU,2024-08-24 16:03:17,83.15,5002,SELL
BIDU,2024-08-24 16:02:54,85.88,5920,BUY
BIDU,2024-08-24 16:02:27,89.92,8004,SELL
BIDU,2024-08-24 16:01:57,84.91,4561,BUY
BIDU,2024-08-24 16:01:50,87.85,1605,SELL
BIDU,2024-08-24 16:01:22,89.03,4524,BUY
BIDU,2024-08-24 16:01:12,85.14,949,SELL
BIDU,2024-08-24 16:00:50,89.49,2167,BUY
BIDU,2024-08-24 16:00:00,88.72,8174,SELL
BIDU,2024-08-24 15:59:20,83.33,543,SELL
BIDU,2024-08-24 15:58:49,83.87,7900,SELL
BIDU,2024-08-24 15:57:53,86.07,3934,SELL
BIDU,2024-08-24 15:57:34,86.46,2501,SELL
NIO,2024-08-24 16:48:15,4.17,8304,SELL
NIO,2024-08-24 16:48:04,4.22,49,SELL
NIO,2024-08-24 16:47:17,4.2,7248,SELL
NIO,2024-08-24 16:46:47,4.14,5612,BUY
NIO,2024-08-24 16:46:26,4.12,9230,SELL
NIO,2024-08-24 16:45:45,4.06,3165,SELL
NIO,2024-08-24 16:44:47,4.28,5293,BUY
NIO,2024-08-24 16:44:07,4.18,7149,BUY
NIO,2024-08-24 16:43:41,4.2,210,SELL
NIO,2024-08-24 16:43:11,4.23,392,BUY
NIO,2024-08-24 16:42:48,3.99,2929,BUY
NIO,2024-08-24 16:42:01,4.05,789,SELL
NIO,2024-08-24 16:41:03,4.18,6395,SELL
NIO,2024-08-24 16:40:29,4.1,3555,BUY
NIO,2024-08-24 16:39:39,3.89,2137,BUY
NIO,2024-08-24 16:38:49,3.91,1507,SELL
NIO,2024-08-24 16:38:39,4.12,2681,BUY
NIO,2024-08-24 16:37:39,3.95,2488,BUY
NIO,2024-08-24 16:36:52,4.05,8140,BUY
NIO,2024-08-24 16:36:26,3.96,1269,BUY
NIO,2024-08-24 16:36:14,4.24,2336,SELL
NIO,2024-08-24 16:35:32,4.13,5739,BUY
NIO,2024-08-24 16:35:00,3.92,2657,SELL
NIO,2024-08-24 16:34:27,3.9,2148,SELL
NIO,2024-08-24 16:34:01,3.89,2492,BUY
NIO,2024-08-24 16:33:37,4.18,1587,SELL
NIO,2024-08-24 16:33:05,3.93,7289,SELL
NIO,2024-08-24 16:32:46,4.17,3856,SELL
NIO,2024-08-24 16:32:28,3.99,4343,BUY
NIO,2024-08-24 16:32:18,4.14,2973,SELL
NIO,2024-08-24 16:31:21,4.06,6889,SELL
NIO,2024-08-24 16:30:39,4.2,9182,BUY
NIO,2024-08-24 16:30:24,4.2,6093,SELL
NIO,2024-08-24 16:30:01,4.22,6293,SELL
NIO,2024-08-24 16:29:56,3.93,300,SELL
NIO,2024-08-24 16:28:57,4.2,5733,SELL
NIO,2024-08-24 16:28:56,4.01,5412,BUY
NIO,2024-08-24 16:28:29,4.26,7123,BUY
NIO,2024-08-24 16:27:54,3.95,3603,SELL
NIO,2024-08-24 16:27:12,4.06,8942,SELL
NIO,2024-08-24 16:26:17,3.9,7121,SELL
NIO,2024-08-24 16:25:57,4.1,2155,BUY
NIO,2024-08-24 16:25:27,3.95,1322,SELL
NIO,2024-08-24 16:24:49,4.21,4192,BUY
NIO,2024-08-24 16:24:46,4.2,2622,SELL
NIO,2024-08-24 16:24:20,3.94,7051,SELL
NIO,2024-08-24 16:24:04,3.88,430,BUY
NIO,2024-08-24 16:23:13,3.96,8854,BUY
NIO,2024-08-24 16:22:16,4.1,2631,SELL
NIO,2024-08-24 16:22:04,3.97,2798,BUY
NIO,2024-08-24 16:21:16,4.08,4891,BUY
NIO,2024-08-24 16:20:56,4.07,7889,BUY
NIO,2024-08-24 16:20:51,4.1,2583,BUY
NIO,2024-08-24 16:20:50,4.15,9207,SELL
NIO,2024-08-24 16:20:24,4.14,806,SELL
NIO,2024-08-24 16:19:58,4.26,4195,SELL
NIO,2024-08-24 16:19:38,4.11,9438,SELL
NIO,2024-08-24 16:18:39,3.88,6589,BUY
NIO,2024-08-24 16:18:38,4.04,3797,BUY
NIO,2024-08-24 16:17:58,3.89,1873,SELL
NIO,2024-08-24 16:17:51,4.23,2359,SELL
NIO,2024-08-24 16:17:23,4.07,4595,BUY
NIO,2024-08-24 16:17:07,3.89,6046,SELL
NIO,2024-08-24 16:16:48,4.04,4143,SELL
NIO,2024-08-24 16:16:05,4.09,8857,BUY
NIO,2024-08-24 16:15:22,4.02,2590,BUY
NIO,2024-08-24 16:14:39,4.17,6175,BUY
NIO,2024-08-24 16:13:42,4.17,914,BUY
NIO,2024-08-24 16:13:00,4.21,2504,SELL
NIO,2024-08-24 16:12:51,4.23,2584,SELL
NIO,2024-08-24 16:12:02,4.19,4417,BUY
NIO,2024-08-24 16:11:12,4.26,5458,BUY
NIO,2024-08-24 16:10:57,4.25,3225,BUY
NIO,2024-08-24 16:10:55,3.88,5258,BUY
NIO,2024-08-24 16:10:43,3.9,618,SELL
NIO,2024-08-24 16:10:16,4.06,8575,BUY
NIO,2024-08-24 16:10:10,3.94,418,BUY
NIO,2024-08-24 16:09:41,3.93,6070,BUY
NIO,2024-08-24 16:09:31,4.05,2507,BUY
NIO,2024-08-24 16:09:07,4.1,2298,BUY
NIO,2024-08-24 16:08:22,3.98,3075,BUY
NIO,2024-08-24 16:08:01,4.17,3910,BUY
NIO,2024-08-24 16:07:30,3.94,5257,BUY
NIO,2024-08-24 16:07:27,4.24,7720,SELL
NIO,2024-08-24 16:07:00,4.24,7245,BUY
NIO,2024-08-24 16:06:20,3.89,6334,SELL
NIO,2024-08-24 16:06:18,4.27,7946,SELL
NIO,2024-08-24 16:05:18,4.27,9815,BUY
NIO,2024-08-24 16:05:16,4.0,8530,SELL
NIO,2024-08-24 16:04:36,4.13,8420,SELL
NIO,2024-08-24 16:04:07,4.14,6687,BUY
NIO,2024-08-24 16:03:30,3.94,9784,BUY
NIO,2024-08-24 16:03:29,4.19,9054,BUY
NIO,2024-08-24 16:02:32,4.24,5602,SELL
NIO,2024-08-24 16:02:08,4.0,6671,SELL
NIO,2024-08-24 16:01:11,4.2,2704,SELL
NIO,2024-08-24 16:00:28,3.99,3004,SELL
NIO,2024-08-24 16:00:14,3.95,101,SELL
NIO,2024-08-24 15:59:36,4.28,1477,SELL
NIO,2024-08-24 15:59:06,3.89,8954,SELL
005930.KS,2024-08-24 16:48:16,78302.58,8930,SELL
005930.KS,2024-08-24 16:47:22,76672.31,2462,SELL
005930.KS,2024-08-24 16:47:15,79156.66,850,BUY
005930.KS,2024-08-24 16:46:46,75520.49,7390,BUY
005930.KS,2024-08-24 16:45:54,76007.96,9630,BUY
005930.KS,2024-08-24 16:45:06,75175.65,6635,SELL
005930.KS,2024-08-24 16:44:23,74267.1,7530,SELL
005930.KS,2024-08-24 16:43:28,79807.01,9802,SELL
005930.KS,2024-08-24 16:42:40,81323.14,9868,SELL
005930.KS,2024-08-24 16:42:34,79442.77,6323,SELL
005930.KS,2024-08-24 16:41:57,80026.31,4585,BUY
005930.KS,2024-08-24 16:41:38,76507.86,9215,BUY
005930.KS,2024-08-24 16:40:48,75162.54,1235,BUY
005930.KS,2024-08-24 16:40:05,77521.81,4153,BUY
005930.KS,2024-08-24 16:39:22,76459.62,6209,SELL
005930.KS,2024-08-24 16:39:04,77249.62,8494,SELL
005930.KS,2024-08-24 16:38:56,74652.26,797,SELL
005930.KS,2024-08-24 16:38:20,80798.77,7113,SELL
005930.KS,2024-08-24 16:37:24,79002.74,5496,BUY
005930.KS,2024-08-24 16:37:03,81372.03,4775,SELL
005930.KS,2024-08-24 16:36:52,78285.29,6601,SELL
005930.KS,2024-08-24 16:36:29,79278.73,6758,SELL
005930.KS,2024-08-24 16:35:35,79862.33,2316,BUY
005930.KS,2024-08-24 16:34:35,73924.38,7019,SELL
005930.KS,2024-08-24 16:33:45,80540.4,9797,SELL
005930.KS,2024-08-24 16:32:46,75586.54,4294,BUY
005930.KS,2024-08-24 16:32:37,77954.91,874,BUY
005930.KS,2024-08-24 16:32:18,79531.74,8990,SELL
005930.KS,2024-08-24 16:31:31,77192.07,4937,BUY
005930.KS,2024-08-24 16:31:12,80968.4,1281,BUY
005930.KS,2024-08-24 16:30:19,79770.22,1387,SELL
005930.KS,2024-08-24 16:29:29,74577.73,3293,SELL
005930.KS,2024-08-24 16:29:28,77939.63,8632,BUY
005930.KS,2024-08-24 16:28:39,74687.55,2207,SELL
005930.KS,2024-08-24 16:28:37,80607.49,1844,SELL
005930.KS,2024-08-24 16:28:06,76825.05,5703,BUY
005930.KS,2024-08-24 16:27:28,79138.27,7195,SELL
005930.KS,2024-08-24 16:26:40,75468.19,7575,SELL
005930.KS,2024-08-24 16:25:58,74491.8,5963,SELL
005930.KS,2024-08-24 16:25:00,75612.43,2945,SELL
005930.KS,2024-08-24 16:24:46,75518.57,2231,BUY
005930.KS,2024-08-24 16:24:26,78712.0,6915,BUY
005930.KS,2024-08-24 16:24:03,80441.01,8048,BUY
005930.KS,2024-08-24 16:23:53,75607.38,7348,BUY
005930.KS,2024-08-24 16:23:04,80567.82,9183,SELL
005930.KS,2024-08-24 16:22:07,80654.12,8972,BUY
005930.KS,2024-08-24 16:21:33,76474.88,6906,SELL
005930.KS,2024-08-24 16:21:20,77238.04,892,SELL
005930.KS,2024-08-24 16:20:45,76338.32,6624,SELL
005930.KS,2024-08-24 16:19:47,74800.24,5144,SELL
005930.KS,2024-08-24 16:18:49,78034.62,6684,BUY
005930.KS,2024-08-24 16:18:44,76979.41,7902,SELL
005930.KS,2024-08-24 16:18:26,77863.73,2595,SELL
005930.KS,2024-08-24 16:17:58,77978.57,3550,BUY
005930.KS,2024-08-24 16:17:08,78177.49,5268,BUY
005930.KS,2024-08-24 16:17:00,77960.79,9400,SELL
005930.KS,2024-08-24 16:16:11,75337.38,3746,BUY
005930.KS,2024-08-24 16:15:30,78995.8,4309,SELL
005930.KS,2024-08-24 16:15:29,74263.58,8218,SELL
005930.KS,2024-08-24 16:14:31,79299.63,7596,BUY
005930.KS,2024-08-24 16:14:21,75742.27,5805,BUY
005930.KS,2024-08-24 16:13:46,74440.67,9760,BUY
005930.KS,2024-08-24 16:13:02,77159.16,465,SELL
005930.KS,2024-08-24 16:12:05,75080.8,9594,SELL
005930.KS,2024-08-24 16:11:16,78730.12,3130,SELL
005930.KS,2024-08-24 16:11:12,78649.94,1835,BUY
005930.KS,2024-08-24 16:10:25,78687.52,2409,SELL
005930.KS,2024-08-24 16:09:40,76793.46,9832,BUY
005930.KS,2024-08-24 16:09:26,77269.86,2555,SELL
005930.KS,2024-08-24 16:09:06,73868.66,4576,BUY
005930.KS,2024-08-24 16:09:01,80763.53,3269,BUY
005930.KS,2024-08-24 16:08:03,74650.59,7276,BUY
005930.KS,2024-08-24 16:07:39,77414.87,2234,BUY
005930.KS,2024-08-24 16:06:47,77892.98,6907,SELL
005930.KS,2024-08-24 16:06:10,77492.88,6214,SELL
005930.KS,2024-08-24 16:05:25,78038.76,281,SELL
005930.KS,2024-08-24 16:04:36,80982.46,1746,BUY
005930.KS,2024-08-24 16:03:59,75537.38,5716,SELL
005930.KS,2024-08-24 16:03:25,80657.67,5562,BUY
005930.KS,2024-08-24 16:02:48,75346.53,2628,BUY
005930.KS,2024-08-24 16:02:15,80395.81,5556,BUY
005930.KS,2024-08-24 16:01:52,75382.76,2246,SELL
005930.KS,2024-08-24 16:01:07,75981.35,9022,BUY
005930.KS,2024-08-24 16:00:37,77309.63,5950,BUY
005930.KS,2024-08-24 15:59:40,80599.39,9017,BUY
005930.KS,2024-08-24 15:58:54,74641.34,923,BUY
005930.KS,2024-08-24 15:58:50,80914.98,1506,SELL
005930.KS,2024-08-24 15:58:06,77678.82,1744,SELL
005930.KS,2024-08-24 15:57:09,78509.01,9232,SELL
005930.KS,2024-08-24 15:56:16,79994.98,9549,SELL
005930.KS,2024-08-24 15:55:55,74939.17,2035,BUY
005930.KS,2024-08-24 15:55:12,81330.69,4725,SELL
005930.KS,2024-08-24 15:54:17,77070.19,6871,SELL
005930.KS,2024-08-24 15:53:43,80179.81,8024,BUY
005930.KS,2024-08-24 15:53:13,76496.22,4964,BUY
005930.KS,2024-08-24 15:52:18,78049.12,9231,SELL
005930.KS,2024-08-24 15:51:54,76028.46,1253,BUY
005930.KS,2024-08-24 15:51:37,78583.14,7596,BUY
005930.KS,2024-08-24 15:51:23,75020.37,1415,SELL
005930.KS,2024-08-24 15:50:33,76099.85,6688,BUY
000660.KS,2024-08-24 16:48:16,187021.29,51,SELL
000660.KS,2024-08-24 16:48:04,188219.67,6651,BUY
000660.KS,2024-08-24 16:47:08,184676.36,6841,BUY
000660.KS,2024-08-24 16:47:07,188579.1,9529,SELL
000660.KS,2024-08-24 16:46:29,186739.34,1730,BUY
000660.KS,2024-08-24 16:45:47,179002.95,7537,SELL
000660.KS,2024-08-24 16:45:14,184192.66,5721,SELL
000660.KS,2024-08-24 16:45:05,194671.85,3921,SELL
000660.KS,2024-08-24 16:44:48,191185.2,6209,SELL
000660.KS,2024-08-24 16:44:05,178433.02,2523,SELL
000660.KS,2024-08-24 16:43:08,185113.02,8211,SELL
000660.KS,2024-08-24 16:42:24,180075.42,9386,SELL
000660.KS,2024-08-24 16:41:34,179976.76,7236,BUY
000660.KS,2024-08-24 16:41:01,185677.7,6009,SELL
000660.KS,2024-08-24 16:40:23,178254.47,4585,SELL
000660.KS,2024-08-24 16:39:57,177220.16,3312,SELL
000660.KS,2024-08-24 16:38:58,191862.34,1868,BUY
000660.KS,2024-08-24 16:38:10,182493.02,2256,SELL
000660.KS,2024-08-24 16:37:15,193531.32,2881,BUY
000660.KS,2024-08-24 16:36:22,192725.41,6962,SELL
000660.KS,2024-08-24 16:35:29,182114.79,1190,SELL
000660.KS,2024-08-24 16:35:17,183396.32,2552,BUY
